TU_RLTY_KID;Error;Error_text;KNum
4515423;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4626553;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4758453;0;;43:40:000589:2104
4577631;0;;43:40:000589:2084
4764369;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4464527;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4675035;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4722867;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4583605;0;;43:40:000589:2303
4657147;0;;43:40:000589:2274
4669139;0;;43:40:000589:2318
4710873;0;;43:40:000589:2339
4483909;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4758369;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4490079;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4411657;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4716867;0;;43:40:000589:166
4553009;0;;43:40:000589:371
4758491;0;;43:40:000589:412
4445093;0;;43:40:000589:360
4571597;0;;43:40:000589:417
4521699;0;;43:40:000589:195
4770319;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4390417;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4438465;0;;43:40:000589:176
4674985;0;;43:40:000589:206
4776243;0;;43:40:000589:332
4382399;0;;43:40:000589:382
4471227;0;;43:40:000589:340
4602279;0;;43:40:000589:416
4740711;0;;43:40:000589:2579
4418479;0;;43:40:000589:2506
4692967;0;;43:40:000589:584
4698897;0;;43:40:000589:588
4722779;0;;43:40:000589:618
4776217;0;;43:40:000589:576
4425137;0;;43:40:000589:611
4565281;0;;43:40:000589:629
4602317;0;;43:40:000589:737
4770299;0;;43:40:000589:757
4546829;0;;43:40:000589:666
4758417;0;;43:40:000589:759
4425173;0;;43:40:000589:719
4559287;0;;43:40:000589:769
4559309;0;;43:40:000589:653
4608405;0;;43:40:000589:724
4675007;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4596083;0;;43:40:000589:844
4639237;0;;43:40:000589:818
4425103;0;;43:40:000589:860
4728813;0;;43:40:000589:822
4515373;0;;43:40:000589:776
4704941;0;;43:40:000589:852
5849632;0;;43:40:000589:124
5921799;0;;43:40:000589:124
4451473;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4404793;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4559265;0;;43:40:000589:863
4397779;0;;43:40:000589:918
4776261;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4565297;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
6053644;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4345641;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4451517;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4651143;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4546777;0;;43:40:000589:2950
4483797;0;;43:40:000589:2729
4663053;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4382441;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4752563;0;;43:40:000589:1080
4752565;0;;43:40:000589:981
4758473;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4464541;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4458109;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4740833;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4528019;0;;43:40:000589:1020
4645227;0;;43:40:000589:987
4382369;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4746645;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4764349;0;;43:40:000589:2537
4540583;0;;43:40:000589:2538
4698931;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4571527;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4651129;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4663035;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4680947;0;;43:40:000600:393
4746719;0;;43:40:000600:394
4632983;0;;43:40:000600:365
4740713;0;;43:40:000600:419
4669029;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4515375;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4608367;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4577575;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4645141;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4490093;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4764303;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4608353;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4692969;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4382339;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4595967;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4651069;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4657039;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4425113;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4496331;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4608369;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4734741;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4382357;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4614493;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4722771;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4663001;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4620585;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4657051;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4680855;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4589605;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4651089;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4632917;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4589609;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4704889;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4502659;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4404805;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4770239;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4632927;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4411703;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4740763;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4602247;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4404809;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4698907;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4464483;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4758407;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4698919;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4596019;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4722785;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4477533;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4451497;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4348741;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4397815;0;;43:40:000600:277
4382415;0;;43:40:000600:345
4577615;0;;43:40:000600:284
4693027;0;;43:40:000600:341
4841939;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4370675;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4521641;0;;43:40:000615:413
4496343;0;;43:40:000615:420
4445047;0;;43:40:000614:36
4527937;0;;43:40:000614:34
4426315;0;;43:40:000615:483
4471215;0;;43:40:000615:501
4397797;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4565307;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4483853;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4740759;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4752501;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4390403;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4596069;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4640199;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4663099;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4540647;0;;43:40:000616:112
4608355;0;;43:40:000616:229
4614495;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4632909;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4663027;0;;43:40:000616:208
4740771;0;;43:40:000616:115
4589643;0;;43:40:000616:331
4527963;0;;43:40:000616:303
4651155;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4663055;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4509111;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4464519;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4452667;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4710835;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4431933;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4770283;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4496405;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4752551;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4509133;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4535411;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4663089;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4681941;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4445101;0;;43:40:000600:151
4716919;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
5944787;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
5944789;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4477483;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
5944873;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4431853;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
5944875;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4651061;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4746623;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
5944877;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
5944879;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
5944881;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
5944883;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
5944885;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4411661;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4438439;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4483783;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
5944889;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
5944891;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
5944893;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4484961;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
5944795;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4521703;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
5944803;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4680829;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4645113;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
5944805;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4657025;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
5944807;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4674943;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
5944809;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
5944811;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4640201;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
5944821;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4411649;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4559191;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
5944827;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4645115;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4431845;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4609487;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4559193;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4645117;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4595947;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4639127;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4490067;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4758363;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4541633;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4490083;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4740705;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4741105;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4752467;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4669021;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4664175;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4747831;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4764293;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4515365;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4776195;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4651059;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4662985;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4534245;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4490085;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4645131;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4669031;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4496327;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4680837;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4740725;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4595969;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4491189;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4527895;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4521619;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4418497;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4438443;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4451463;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4546779;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4645143;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4571497;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4776209;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4418503;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4522697;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4651079;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4527913;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4752487;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4484963;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4639147;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4716817;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4752489;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4411677;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4425121;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4602223;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4583513;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4646085;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4546791;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4681945;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4770235;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4546793;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4764315;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4776223;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4651093;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4577581;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4670053;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4527925;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4458031;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4484965;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4431871;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4663009;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4477509;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4534261;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4722781;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4740743;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4399045;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4596009;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4639157;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4546803;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4716841;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4529109;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4698909;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4686927;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4552965;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4758399;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4541637;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4680865;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4614509;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4632929;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4746649;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4728847;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4669047;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4710803;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4686941;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4602251;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4811439;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4419777;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4698923;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4680873;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4740837;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4540631;0;;43:40:000615:231
4509021;0;;43:40:000615:253
4527883;0;;43:40:000615:267
4819141;0;;43:40:000615:292
4382491;0;;43:40:000615:266
5782819;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
5782764;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4728833;0;;43:40:000616:68
4764317;0;;43:40:000616:66
4515387;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4758395;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4809227;0;;43:40:000615:1355
4411729;0;;43:40:000615:1356
4645205;0;;43:40:000615:1377
4746695;0;;43:40:000615:1378
4528003;0;;43:40:000615:1401
4546863;0;;43:40:000615:1402
4577651;0;;43:40:000615:1867
4390405;0;;43:40:000615:1868
4626525;0;;43:40:000615:1765
4680943;0;;43:40:000615:1891
4515411;0;;43:40:000615:1779
4776247;0;;43:40:000615:1780
4728879;0;;43:40:000615:1802
4728881;0;;43:40:000615:1803
5750242;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4559299;0;;43:40:000615:1835
4770285;0;;43:40:000615:1836
4502641;0;;43:40:000615:1518
4382365;0;;43:40:000615:1519
4722803;0;;43:40:000615:1544
4722805;0;;43:40:000615:1545
4457999;0;;43:40:000615:1445
4614473;0;;43:40:000615:1446
4382343;0;;43:40:000615:1479
4752481;0;;43:40:000615:1480
4595995;0;;43:40:000615:1506
4764321;0;;43:40:000615:1507
4602271;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4445061;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4515425;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4680897;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4752531;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4502677;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4565305;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4602273;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4734781;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4698943;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4680899;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4602285;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4716863;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4464505;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4438523;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
4404823;1;Объект по этому адресу не найден. Попробуйте сделать расширенный поиск по адресу.;
